cohort,k,cluster,example_id,text_snippet
1plus_meaningful,3,2,3,"no girls allowed! real woman (51-77) deeply desired by loving , laughing , learned , <a class= ""ilink"" href=""/interests?i=lusty"">lusty , <a class=""ilink"" href= ""/interests?i=literate"">literate , <a class=""ilink"" href= ""/interests?i=likable"">likable , loquacious yet a listener . a leo (if it matters to you,) and large where it should matter to you: in <a class=""ilink"" href= ""/interests?i=heart"">heart , <a class=""ilink"" href= ""/interests?i=head"">head , <a class=""ilink"" href= ""/interests?i=hands"">h"
1plus_meaningful,3,2,4,"hey my names azrael or just az for short. i'm into (in no particular order) <a class=""ilink"" href= ""/interests?i=concerts"">concerts ,<a class=""ilink"" href= ""/interests?i=gaming"">gaming ,<a class=""ilink"" href= ""/interests?i=skating"">skating ,<a class=""ilink"" href= ""/interests?i=art%0ashows"">art shows ,<a class=""ilink"" href= ""/interests?i=camping%2foutdoor+activities"">camping/outdoor activities ,<a class=""ilink"" href= ""/interests?i=philosophical%0adebates"">philosophical debates ,<a class=""ilink"" h"
1plus_meaningful,4,0,0,"update,, 6/28/12 loved the italy vs germany game today wow ! brilliant .., i love soccer.. ---------//\\\ native sf italiana fluent in italian ( tuscan ) chill funny into doing fun stuff around sf &amp; bay area looking for meet new peeps that are happy &amp; real i'm not too into the party scene like to go out , but nothing too crazy .. like local bars w great jukeboxes &amp; seeing live music tattoo culture vintage furniture &amp; clothes bowling museums exotic food movies and laughing as much"
1plus_meaningful,4,0,1,"joined this online dating thing per the advice of friends recently... so without further ado... i grew up in louisiana... southern charm, but without the accent! i'm laid back and have a good sense of humor. i love people. i'm a web geek, but i also love to act. i've lived in san diego, seattle, sandpoint(idaho), and now in san francisco. i've been here for over a year now. i love my friends and family. that's probably alot of words so now it's keyword time! bacon. dancing. running. steak. iphon"
1plus_meaningful,4,0,2,"my name is chris &amp; i'm 26 years old i'm mixed race half german &amp; half filipino. i'm currently still in college trying to finish up my degree. my family is important to me i help them out as much as i can. i use to play sports in high school &amp; college so i have that competitive &amp; fun side to me also. i also live an active lifestyle that keeps me on my feet ranging from: go kart racing, indoor rock climbing, hiking, going down a rainy hill on a plastic bike, to playing football. i "
1plus_meaningful,4,0,3,"i'm an open book - if you turn to the right page! i like time with friends - architecture - art - aesthetics - travel near and far. i love the snow and beautiful blue/green warm carribean water. i have been to italy, switzerland, germany, austria, france, bali, canada, and have lived in texas, california and alaska. my ideal match is an outgoing, fun, witty, adventurous guy ready to share good times, and outdoor activities. i enjoy camping, hiking, road biking, movies, doing pub crawls...dancing"
1plus_meaningful,4,0,4,"i'm progressive/liberal, vegan (for animal compassion, environmental and health reasons), atheist, pro-choice, anti-racist, anti-homophobic, anti-zionist, and living in the place i love most - san francisco/northern california. i love snowboarding, hiking, biking, traveling, cooking, singing, playing guitar, bass, synth, writing/producing/recording/editing/mixing music, listening to music (goth, metal, bay area thrash/death metal/punk, punk, prog, folk, bluegrass, etc.), going to concerts, brewi"
1plus_meaningful,4,1,0,facebook free!!! im a shy girl that likes to be surrounded by people. lol im a visual person so im easily entertained. i love a good european beer and listening to bands in small town bars. im friendly and open and i still practice my basic manners. i work retail and love meating and hearing about different peoples lives. ive had an interesting one. i tell everyone im old and i get weird looks but im just an old soul. im not exactly on track with my life but im enjoying the detours. i wish i cou
1plus_meaningful,4,1,1,im a laid bak tipe of guy im a freak im with it if you are im have a job i drive im lookn for my own place
1plus_meaningful,4,1,2,"hey! my name is brandon. bona fide catholic! god is good! bd so i'm looking for a man. someone to take charge. hit me up! i grew up in my hometown all my life. it would have been nice to have been born in the philippines though. that way i could speak my own language damnit! haha. so im currently going to school for nursing, just chillin. hit me up okay? im kind of shy, but im not quiet. (oxymoron right?) haha. i try my best to be friendly. laughing is great, so if you can make me laugh we'll be"
1plus_meaningful,4,1,3,"hello! im ashley! im bay area born and raised. im a really down to earth person, very easy to get along with. i love to talk on topics that interest me, im an outdoors person, love to hike, go camping, swimming, bike riding, fishing etc. i live for music, cant go a day without playing my guitar or bass. if your interested in gettin to know me please feel free to message me. well at the moment im unemployed but im looking!..i joined a black metal band as their bass player awhile ago which as been"
